user_id,exer_id,score,knowledge_code
348,6,1,[7]
536,7,0,"[1, 2, 7]"
382,9,1,[2]
283,15,1,"[1, 7]"
440,12,1,"[7, 8]"
246,8,1,[7]
31,19,1,"[1, 2, 3, 5, 7]"
233,16,1,"[2, 7]"
157,19,1,"[1, 2, 3, 5, 7]"
440,10,1,"[2, 5, 7, 8]"
510,19,0,"[1, 2, 3, 5, 7]"
404,3,0,"[4, 7]"
76,2,0,"[4, 7]"
250,12,0,"[7, 8]"
344,15,1,"[1, 7]"
100,3,0,"[4, 7]"
461,11,0,"[2, 5, 7]"
531,8,1,[7]
146,18,1,"[2, 5, 6, 7]"
115,15,0,"[1, 7]"
487,17,1,"[2, 5, 7]"
232,6,1,[7]
47,18,0,"[2, 5, 6, 7]"
468,2,1,"[4, 7]"
137,4,0,"[2, 3, 5, 7]"
430,6,1,[7]
359,12,1,"[7, 8]"
513,1,1,"[4, 6, 7]"
308,13,0,"[2, 4, 5, 7]"
480,7,0,"[1, 2, 7]"
530,5,0,"[2, 4, 7, 8]"
78,8,1,[7]
447,20,1,"[2, 3, 5, 7]"
425,5,1,"[2, 4, 7, 8]"
290,11,1,"[2, 5, 7]"
67,5,1,"[2, 4, 7, 8]"
6,8,1,[7]
520,20,0,"[2, 3, 5, 7]"
117,16,0,"[2, 7]"
307,5,1,"[2, 4, 7, 8]"
427,10,0,"[2, 5, 7, 8]"
495,17,0,"[2, 5, 7]"
368,19,1,"[1, 2, 3, 5, 7]"
396,5,1,"[2, 4, 7, 8]"
267,6,1,[7]
362,7,0,"[1, 2, 7]"
277,3,1,"[4, 7]"
369,17,1,"[2, 5, 7]"
338,20,0,"[2, 3, 5, 7]"
528,9,1,[2]
76,6,0,[7]
345,5,1,"[2, 4, 7, 8]"
118,5,0,"[2, 4, 7, 8]"
109,2,1,"[4, 7]"
388,15,0,"[1, 7]"
165,20,0,"[2, 3, 5, 7]"
15,1,0,"[4, 6, 7]"
523,9,0,[2]
405,2,1,"[4, 7]"
338,6,1,[7]
403,3,1,"[4, 7]"
117,13,0,"[2, 4, 5, 7]"
228,1,0,"[4, 6, 7]"
489,13,1,"[2, 4, 5, 7]"
235,18,0,"[2, 5, 6, 7]"
87,4,1,"[2, 3, 5, 7]"
205,19,0,"[1, 2, 3, 5, 7]"
67,7,1,"[1, 2, 7]"
458,14,1,"[2, 7]"
224,2,0,"[4, 7]"
434,19,0,"[1, 2, 3, 5, 7]"
307,17,0,"[2, 5, 7]"
495,11,0,"[2, 5, 7]"
449,20,0,"[2, 3, 5, 7]"
71,19,0,"[1, 2, 3, 5, 7]"
90,18,1,"[2, 5, 6, 7]"
98,20,0,"[2, 3, 5, 7]"
415,18,0,"[2, 5, 6, 7]"
478,5,1,"[2, 4, 7, 8]"
501,12,1,"[7, 8]"
515,17,0,"[2, 5, 7]"
426,9,0,[2]
392,4,0,"[2, 3, 5, 7]"
342,8,0,[7]
239,11,1,"[2, 5, 7]"
290,8,1,[7]
358,15,1,"[1, 7]"
14,20,0,"[2, 3, 5, 7]"
360,2,1,"[4, 7]"
244,6,1,[7]
121,15,0,"[1, 7]"
425,13,0,"[2, 4, 5, 7]"
369,9,1,[2]
446,20,0,"[2, 3, 5, 7]"
362,11,0,"[2, 5, 7]"
200,17,0,"[2, 5, 7]"
93,5,1,"[2, 4, 7, 8]"
41,18,0,"[2, 5, 6, 7]"
428,4,1,"[2, 3, 5, 7]"
383,10,0,"[2, 5, 7, 8]"
472,20,1,"[2, 3, 5, 7]"
6,14,1,"[2, 7]"
119,17,0,"[2, 5, 7]"
262,3,0,"[4, 7]"
54,18,1,"[2, 5, 6, 7]"
162,13,1,"[2, 4, 5, 7]"
59,17,0,"[2, 5, 7]"
65,7,0,"[1, 2, 7]"
47,1,0,"[4, 6, 7]"
116,2,1,"[4, 7]"
492,5,1,"[2, 4, 7, 8]"
139,12,0,"[7, 8]"
406,16,0,"[2, 7]"
222,11,1,"[2, 5, 7]"
381,6,1,[7]
14,2,0,"[4, 7]"
474,10,1,"[2, 5, 7, 8]"
205,11,1,"[2, 5, 7]"
504,6,1,[7]
232,8,1,[7]
495,8,0,[7]
499,8,0,[7]
398,8,1,[7]
403,16,1,"[2, 7]"
407,8,1,[7]
358,5,1,"[2, 4, 7, 8]"
54,19,1,"[1, 2, 3, 5, 7]"
313,3,1,"[4, 7]"
27,18,0,"[2, 5, 6, 7]"
132,13,1,"[2, 4, 5, 7]"
325,9,1,[2]
465,6,1,[7]
235,3,0,"[4, 7]"
473,15,1,"[1, 7]"
21,1,1,"[4, 6, 7]"
179,8,1,[7]
382,17,0,"[2, 5, 7]"
303,15,0,"[1, 7]"
235,5,0,"[2, 4, 7, 8]"
361,12,1,"[7, 8]"
463,1,1,"[4, 6, 7]"
303,8,1,[7]
79,18,1,"[2, 5, 6, 7]"
426,1,0,"[4, 6, 7]"
49,13,0,"[2, 4, 5, 7]"
476,15,1,"[1, 7]"
176,19,0,"[1, 2, 3, 5, 7]"
282,15,1,"[1, 7]"
57,7,1,"[1, 2, 7]"
232,18,1,"[2, 5, 6, 7]"
319,12,1,"[7, 8]"
520,15,0,"[1, 7]"
81,14,1,"[2, 7]"
8,8,1,[7]
188,12,1,"[7, 8]"
292,20,0,"[2, 3, 5, 7]"
446,4,1,"[2, 3, 5, 7]"
335,6,1,[7]
358,20,1,"[2, 3, 5, 7]"
233,10,0,"[2, 5, 7, 8]"
187,6,1,[7]
43,17,1,"[2, 5, 7]"
198,9,1,[2]
450,1,0,"[4, 6, 7]"
4,7,0,"[1, 2, 7]"
93,10,1,"[2, 5, 7, 8]"
280,5,1,"[2, 4, 7, 8]"
85,8,1,[7]
134,8,1,[7]
68,6,0,[7]
475,10,0,"[2, 5, 7, 8]"
45,13,0,"[2, 4, 5, 7]"
445,14,1,"[2, 7]"
347,18,0,"[2, 5, 6, 7]"
288,8,1,[7]
371,19,0,"[1, 2, 3, 5, 7]"
429,11,1,"[2, 5, 7]"
35,1,1,"[4, 6, 7]"
36,20,0,"[2, 3, 5, 7]"
494,2,1,"[4, 7]"
419,5,1,"[2, 4, 7, 8]"
21,10,0,"[2, 5, 7, 8]"
372,20,0,"[2, 3, 5, 7]"
184,16,1,"[2, 7]"
320,15,0,"[1, 7]"
129,9,0,[2]
348,3,1,"[4, 7]"
272,5,0,"[2, 4, 7, 8]"
338,7,0,"[1, 2, 7]"
418,17,0,"[2, 5, 7]"
281,19,0,"[1, 2, 3, 5, 7]"
292,3,1,"[4, 7]"
312,4,0,"[2, 3, 5, 7]"
530,2,0,"[4, 7]"
178,4,0,"[2, 3, 5, 7]"
275,14,1,"[2, 7]"
308,5,0,"[2, 4, 7, 8]"
370,7,1,"[1, 2, 7]"
335,18,1,"[2, 5, 6, 7]"
458,5,1,"[2, 4, 7, 8]"
305,14,1,"[2, 7]"
444,20,0,"[2, 3, 5, 7]"
93,1,1,"[4, 6, 7]"
503,14,0,"[2, 7]"
488,19,0,"[1, 2, 3, 5, 7]"
126,18,1,"[2, 5, 6, 7]"
154,7,1,"[1, 2, 7]"
20,3,0,"[4, 7]"
487,12,1,"[7, 8]"
349,10,0,"[2, 5, 7, 8]"
254,15,1,"[1, 7]"
455,15,1,"[1, 7]"
254,3,1,"[4, 7]"
376,4,1,"[2, 3, 5, 7]"
126,5,1,"[2, 4, 7, 8]"
227,15,0,"[1, 7]"
74,6,1,[7]
414,19,0,"[1, 2, 3, 5, 7]"
531,9,0,[2]
163,9,1,[2]
391,12,1,"[7, 8]"
261,13,0,"[2, 4, 5, 7]"
188,11,1,"[2, 5, 7]"
61,14,0,"[2, 7]"
13,6,1,[7]
211,11,0,"[2, 5, 7]"
106,7,0,"[1, 2, 7]"
277,19,0,"[1, 2, 3, 5, 7]"
112,14,0,"[2, 7]"
304,20,0,"[2, 3, 5, 7]"
508,9,1,[2]
479,3,1,"[4, 7]"
448,5,0,"[2, 4, 7, 8]"
126,7,0,"[1, 2, 7]"
254,1,1,"[4, 6, 7]"
415,15,0,"[1, 7]"
525,16,0,"[2, 7]"
309,7,0,"[1, 2, 7]"
122,7,0,"[1, 2, 7]"
418,20,0,"[2, 3, 5, 7]"
403,7,1,"[1, 2, 7]"
177,5,0,"[2, 4, 7, 8]"
285,5,0,"[2, 4, 7, 8]"
59,11,0,"[2, 5, 7]"
367,1,0,"[4, 6, 7]"
58,18,0,"[2, 5, 6, 7]"
342,14,0,"[2, 7]"
369,18,1,"[2, 5, 6, 7]"
318,19,1,"[1, 2, 3, 5, 7]"
275,5,1,"[2, 4, 7, 8]"
388,19,0,"[1, 2, 3, 5, 7]"
105,9,1,[2]
533,8,1,[7]
460,5,1,"[2, 4, 7, 8]"
22,10,1,"[2, 5, 7, 8]"
267,2,1,"[4, 7]"
99,14,1,"[2, 7]"
297,6,0,[7]
361,11,1,"[2, 5, 7]"
517,5,1,"[2, 4, 7, 8]"
312,14,0,"[2, 7]"
351,14,1,"[2, 7]"
512,17,0,"[2, 5, 7]"
218,2,1,"[4, 7]"
175,18,0,"[2, 5, 6, 7]"
506,5,0,"[2, 4, 7, 8]"
391,19,0,"[1, 2, 3, 5, 7]"
196,15,1,"[1, 7]"
206,17,1,"[2, 5, 7]"
428,3,1,"[4, 7]"
524,1,0,"[4, 6, 7]"
25,18,0,"[2, 5, 6, 7]"
348,18,1,"[2, 5, 6, 7]"
344,17,1,"[2, 5, 7]"
365,16,1,"[2, 7]"
465,20,0,"[2, 3, 5, 7]"
88,17,1,"[2, 5, 7]"
166,9,1,[2]
499,14,0,"[2, 7]"
417,5,1,"[2, 4, 7, 8]"
236,7,1,"[1, 2, 7]"
5,11,0,"[2, 5, 7]"
183,2,1,"[4, 7]"
267,10,1,"[2, 5, 7, 8]"
49,10,0,"[2, 5, 7, 8]"
459,20,1,"[2, 3, 5, 7]"
416,2,0,"[4, 7]"
240,7,0,"[1, 2, 7]"
320,7,0,"[1, 2, 7]"
82,1,1,"[4, 6, 7]"
333,19,0,"[1, 2, 3, 5, 7]"
62,11,0,"[2, 5, 7]"
263,15,0,"[1, 7]"
26,13,0,"[2, 4, 5, 7]"
391,3,1,"[4, 7]"
186,20,0,"[2, 3, 5, 7]"
419,8,1,[7]
177,10,0,"[2, 5, 7, 8]"
427,9,1,[2]
146,12,1,"[7, 8]"
397,18,0,"[2, 5, 6, 7]"
336,4,0,"[2, 3, 5, 7]"
251,20,0,"[2, 3, 5, 7]"
216,18,1,"[2, 5, 6, 7]"
18,6,0,[7]
271,19,0,"[1, 2, 3, 5, 7]"
375,20,1,"[2, 3, 5, 7]"
300,19,1,"[1, 2, 3, 5, 7]"
22,18,1,"[2, 5, 6, 7]"
162,2,1,"[4, 7]"
274,17,0,"[2, 5, 7]"
219,3,1,"[4, 7]"
39,3,1,"[4, 7]"
524,11,0,"[2, 5, 7]"
240,6,1,[7]
305,1,1,"[4, 6, 7]"
162,18,1,"[2, 5, 6, 7]"
146,3,1,"[4, 7]"
201,11,1,"[2, 5, 7]"
57,6,1,[7]
82,9,1,[2]
145,10,0,"[2, 5, 7, 8]"
420,10,0,"[2, 5, 7, 8]"
425,2,0,"[4, 7]"
123,13,0,"[2, 4, 5, 7]"
23,10,1,"[2, 5, 7, 8]"
505,8,0,[7]
86,20,1,"[2, 3, 5, 7]"
425,19,0,"[1, 2, 3, 5, 7]"
308,20,0,"[2, 3, 5, 7]"
222,18,1,"[2, 5, 6, 7]"
4,10,1,"[2, 5, 7, 8]"
386,16,1,"[2, 7]"
2,6,1,[7]
335,16,1,"[2, 7]"
289,18,1,"[2, 5, 6, 7]"
259,3,1,"[4, 7]"
500,20,0,"[2, 3, 5, 7]"
285,15,1,"[1, 7]"
428,7,0,"[1, 2, 7]"
214,3,1,"[4, 7]"
148,8,0,[7]
522,13,0,"[2, 4, 5, 7]"
536,8,1,[7]
86,8,1,[7]
285,17,1,"[2, 5, 7]"
132,5,1,"[2, 4, 7, 8]"
364,19,0,"[1, 2, 3, 5, 7]"
326,20,0,"[2, 3, 5, 7]"
57,18,1,"[2, 5, 6, 7]"
396,3,1,"[4, 7]"
213,12,1,"[7, 8]"
294,9,1,[2]
375,15,1,"[1, 7]"
69,4,0,"[2, 3, 5, 7]"
339,13,0,"[2, 4, 5, 7]"
64,11,1,"[2, 5, 7]"
369,12,1,"[7, 8]"
209,8,1,[7]
395,8,1,[7]
315,10,1,"[2, 5, 7, 8]"
525,1,0,"[4, 6, 7]"
430,10,0,"[2, 5, 7, 8]"
463,3,0,"[4, 7]"
490,6,1,[7]
158,12,1,"[7, 8]"
323,16,1,"[2, 7]"
518,4,1,"[2, 3, 5, 7]"
111,11,0,"[2, 5, 7]"
381,12,1,"[7, 8]"
121,7,0,"[1, 2, 7]"
368,16,1,"[2, 7]"
256,13,1,"[2, 4, 5, 7]"
379,6,1,[7]
258,18,1,"[2, 5, 6, 7]"
229,2,1,"[4, 7]"
410,12,1,"[7, 8]"
48,17,1,"[2, 5, 7]"
241,18,1,"[2, 5, 6, 7]"
423,15,0,"[1, 7]"
521,10,0,"[2, 5, 7, 8]"
410,5,1,"[2, 4, 7, 8]"
502,15,0,"[1, 7]"
243,4,1,"[2, 3, 5, 7]"
19,2,0,"[4, 7]"
382,4,0,"[2, 3, 5, 7]"
127,5,1,"[2, 4, 7, 8]"
367,2,0,"[4, 7]"
95,5,1,"[2, 4, 7, 8]"
505,12,1,"[7, 8]"
220,9,0,[2]
209,15,1,"[1, 7]"
198,14,1,"[2, 7]"
219,16,0,"[2, 7]"
409,11,1,"[2, 5, 7]"
275,19,1,"[1, 2, 3, 5, 7]"
147,3,1,"[4, 7]"
184,9,1,[2]
218,19,1,"[1, 2, 3, 5, 7]"
329,13,0,"[2, 4, 5, 7]"
131,15,0,"[1, 7]"
319,4,1,"[2, 3, 5, 7]"
173,15,1,"[1, 7]"
40,7,0,"[1, 2, 7]"
84,10,0,"[2, 5, 7, 8]"
232,11,1,"[2, 5, 7]"
527,11,0,"[2, 5, 7]"
163,1,1,"[4, 6, 7]"
240,13,0,"[2, 4, 5, 7]"
41,17,0,"[2, 5, 7]"
196,11,1,"[2, 5, 7]"
37,8,1,[7]
344,12,1,"[7, 8]"
522,19,0,"[1, 2, 3, 5, 7]"
253,3,0,"[4, 7]"
343,1,0,"[4, 6, 7]"
495,14,0,"[2, 7]"
81,20,0,"[2, 3, 5, 7]"
423,11,0,"[2, 5, 7]"
331,18,1,"[2, 5, 6, 7]"
33,7,1,"[1, 2, 7]"
107,8,1,[7]
512,5,1,"[2, 4, 7, 8]"
159,10,0,"[2, 5, 7, 8]"
50,9,1,[2]
232,19,0,"[1, 2, 3, 5, 7]"
60,3,1,"[4, 7]"
6,2,0,"[4, 7]"
411,12,1,"[7, 8]"
256,20,1,"[2, 3, 5, 7]"
37,11,0,"[2, 5, 7]"
238,7,1,"[1, 2, 7]"
51,8,0,[7]
462,5,1,"[2, 4, 7, 8]"
475,13,0,"[2, 4, 5, 7]"
166,10,0,"[2, 5, 7, 8]"
347,11,1,"[2, 5, 7]"
306,18,0,"[2, 5, 6, 7]"
197,3,1,"[4, 7]"
254,2,1,"[4, 7]"
71,4,0,"[2, 3, 5, 7]"
521,19,0,"[1, 2, 3, 5, 7]"
363,19,0,"[1, 2, 3, 5, 7]"
336,17,1,"[2, 5, 7]"
419,9,1,[2]
442,10,0,"[2, 5, 7, 8]"
85,7,0,"[1, 2, 7]"
280,6,1,[7]
332,11,0,"[2, 5, 7]"
264,15,0,"[1, 7]"
445,5,1,"[2, 4, 7, 8]"
29,3,0,"[4, 7]"
510,4,0,"[2, 3, 5, 7]"
379,5,1,"[2, 4, 7, 8]"
35,14,1,"[2, 7]"
233,3,0,"[4, 7]"
46,2,1,"[4, 7]"
197,12,1,"[7, 8]"
34,19,1,"[1, 2, 3, 5, 7]"
165,18,0,"[2, 5, 6, 7]"
176,12,1,"[7, 8]"
372,6,1,[7]
351,3,1,"[4, 7]"
108,8,1,[7]
290,19,1,"[1, 2, 3, 5, 7]"
219,6,0,[7]
33,13,1,"[2, 4, 5, 7]"
367,10,0,"[2, 5, 7, 8]"
94,14,1,"[2, 7]"
489,18,1,"[2, 5, 6, 7]"
217,1,0,"[4, 6, 7]"
349,17,0,"[2, 5, 7]"
153,10,1,"[2, 5, 7, 8]"
215,10,0,"[2, 5, 7, 8]"
330,7,0,"[1, 2, 7]"
441,11,0,"[2, 5, 7]"
464,14,1,"[2, 7]"
228,11,0,"[2, 5, 7]"
74,5,1,"[2, 4, 7, 8]"
174,4,1,"[2, 3, 5, 7]"
447,16,1,"[2, 7]"
328,2,1,"[4, 7]"
482,6,1,[7]
12,8,1,[7]
51,6,0,[7]
468,11,1,"[2, 5, 7]"
296,3,0,"[4, 7]"
173,9,1,[2]
362,20,0,"[2, 3, 5, 7]"
275,11,1,"[2, 5, 7]"
303,1,1,"[4, 6, 7]"
329,4,0,"[2, 3, 5, 7]"
491,6,0,[7]
165,16,0,"[2, 7]"
534,11,0,"[2, 5, 7]"
212,15,1,"[1, 7]"
176,5,0,"[2, 4, 7, 8]"
369,1,1,"[4, 6, 7]"
3,6,1,[7]
180,11,1,"[2, 5, 7]"
3,10,0,"[2, 5, 7, 8]"
166,12,0,"[7, 8]"
498,12,0,"[7, 8]"
219,18,0,"[2, 5, 6, 7]"
211,6,0,[7]
522,15,0,"[1, 7]"
427,5,1,"[2, 4, 7, 8]"
244,3,0,"[4, 7]"
113,15,1,"[1, 7]"
166,4,0,"[2, 3, 5, 7]"
296,12,0,"[7, 8]"
73,13,0,"[2, 4, 5, 7]"
432,18,1,"[2, 5, 6, 7]"
300,20,1,"[2, 3, 5, 7]"
314,10,0,"[2, 5, 7, 8]"
43,18,1,"[2, 5, 6, 7]"
198,13,1,"[2, 4, 5, 7]"
77,5,1,"[2, 4, 7, 8]"
407,18,0,"[2, 5, 6, 7]"
58,8,0,[7]
377,8,0,[7]
161,3,1,"[4, 7]"
144,15,0,"[1, 7]"
209,9,1,[2]
356,17,1,"[2, 5, 7]"
136,5,1,"[2, 4, 7, 8]"
468,14,1,"[2, 7]"
425,1,0,"[4, 6, 7]"
459,1,1,"[4, 6, 7]"
188,1,0,"[4, 6, 7]"
223,2,1,"[4, 7]"
19,18,0,"[2, 5, 6, 7]"
499,9,0,[2]
337,13,0,"[2, 4, 5, 7]"
166,6,0,[7]
534,7,0,"[1, 2, 7]"
118,4,1,"[2, 3, 5, 7]"
297,20,0,"[2, 3, 5, 7]"
411,6,1,[7]
137,8,1,[7]
355,9,0,[2]
376,16,1,"[2, 7]"
343,15,0,"[1, 7]"
70,8,1,[7]
185,5,1,"[2, 4, 7, 8]"
193,10,1,"[2, 5, 7, 8]"
393,20,0,"[2, 3, 5, 7]"
434,1,1,"[4, 6, 7]"
294,15,0,"[1, 7]"
292,16,1,"[2, 7]"
155,20,1,"[2, 3, 5, 7]"
33,14,0,"[2, 7]"
28,11,0,"[2, 5, 7]"
423,4,0,"[2, 3, 5, 7]"
446,7,0,"[1, 2, 7]"
315,16,1,"[2, 7]"
423,17,0,"[2, 5, 7]"
446,14,0,"[2, 7]"
345,4,0,"[2, 3, 5, 7]"
507,12,1,"[7, 8]"
488,10,0,"[2, 5, 7, 8]"
531,16,0,"[2, 7]"
447,11,1,"[2, 5, 7]"
53,3,0,"[4, 7]"
354,15,1,"[1, 7]"
38,16,1,"[2, 7]"
55,8,1,[7]
138,11,1,"[2, 5, 7]"
17,15,0,"[1, 7]"
395,7,0,"[1, 2, 7]"
454,9,0,[2]
136,11,1,"[2, 5, 7]"
8,5,0,"[2, 4, 7, 8]"
376,9,1,[2]
68,15,0,"[1, 7]"
456,15,1,"[1, 7]"
324,14,1,"[2, 7]"
457,16,1,"[2, 7]"
364,8,1,[7]
512,15,0,"[1, 7]"
213,10,1,"[2, 5, 7, 8]"
244,18,0,"[2, 5, 6, 7]"
437,6,1,[7]
226,18,0,"[2, 5, 6, 7]"
250,13,0,"[2, 4, 5, 7]"
234,20,1,"[2, 3, 5, 7]"
443,7,1,"[1, 2, 7]"
91,13,0,"[2, 4, 5, 7]"
509,18,0,"[2, 5, 6, 7]"
239,8,0,[7]
186,16,1,"[2, 7]"
25,16,0,"[2, 7]"
286,12,0,"[7, 8]"
525,8,0,[7]
204,14,1,"[2, 7]"
172,7,0,"[1, 2, 7]"
406,14,0,"[2, 7]"
89,10,1,"[2, 5, 7, 8]"
315,8,1,[7]
44,4,0,"[2, 3, 5, 7]"
273,8,1,[7]
103,19,0,"[1, 2, 3, 5, 7]"
341,7,1,"[1, 2, 7]"
143,1,0,"[4, 6, 7]"
230,5,1,"[2, 4, 7, 8]"
245,6,1,[7]
55,18,0,"[2, 5, 6, 7]"
408,18,0,"[2, 5, 6, 7]"
521,2,0,"[4, 7]"
130,6,0,[7]
527,13,0,"[2, 4, 5, 7]"
19,11,0,"[2, 5, 7]"
196,8,1,[7]
385,5,1,"[2, 4, 7, 8]"
460,20,0,"[2, 3, 5, 7]"
176,2,0,"[4, 7]"
248,6,1,[7]
193,2,1,"[4, 7]"
105,14,1,"[2, 7]"
268,11,0,"[2, 5, 7]"
265,18,0,"[2, 5, 6, 7]"
191,20,1,"[2, 3, 5, 7]"
518,20,0,"[2, 3, 5, 7]"
426,4,1,"[2, 3, 5, 7]"
156,1,1,"[4, 6, 7]"
343,10,0,"[2, 5, 7, 8]"
72,7,0,"[1, 2, 7]"
526,18,0,"[2, 5, 6, 7]"
229,14,1,"[2, 7]"
508,17,0,"[2, 5, 7]"
480,10,1,"[2, 5, 7, 8]"
174,13,0,"[2, 4, 5, 7]"
512,12,1,"[7, 8]"
147,12,1,"[7, 8]"
494,18,1,"[2, 5, 6, 7]"
163,5,1,"[2, 4, 7, 8]"
459,9,0,[2]
174,12,1,"[7, 8]"
407,7,0,"[1, 2, 7]"
162,9,1,[2]
174,9,1,[2]
284,2,1,"[4, 7]"
190,16,1,"[2, 7]"
319,9,1,[2]
322,2,1,"[4, 7]"
115,18,1,"[2, 5, 6, 7]"
130,3,1,"[4, 7]"
17,1,0,"[4, 6, 7]"
384,16,1,"[2, 7]"
94,4,1,"[2, 3, 5, 7]"
251,9,0,[2]
383,20,1,"[2, 3, 5, 7]"
328,6,1,[7]
274,3,0,"[4, 7]"
389,6,1,[7]
212,2,1,"[4, 7]"
42,10,1,"[2, 5, 7, 8]"
167,11,0,"[2, 5, 7]"
425,8,1,[7]
62,12,0,"[7, 8]"
104,13,1,"[2, 4, 5, 7]"
8,14,0,"[2, 7]"
490,1,0,"[4, 6, 7]"
44,2,0,"[4, 7]"
349,16,1,"[2, 7]"
306,6,1,[7]
280,17,1,"[2, 5, 7]"
402,11,1,"[2, 5, 7]"
93,15,1,"[1, 7]"
118,11,1,"[2, 5, 7]"
456,16,1,"[2, 7]"
380,5,0,"[2, 4, 7, 8]"
367,15,0,"[1, 7]"
498,16,0,"[2, 7]"
445,2,1,"[4, 7]"
45,5,0,"[2, 4, 7, 8]"
151,20,1,"[2, 3, 5, 7]"
256,2,1,"[4, 7]"
432,6,1,[7]
506,14,0,"[2, 7]"
439,10,1,"[2, 5, 7, 8]"
259,10,0,"[2, 5, 7, 8]"
35,8,1,[7]
237,14,0,"[2, 7]"
370,1,1,"[4, 6, 7]"
493,10,0,"[2, 5, 7, 8]"
498,2,0,"[4, 7]"
228,9,0,[2]
282,3,1,"[4, 7]"
165,5,0,"[2, 4, 7, 8]"
24,8,0,[7]
357,1,1,"[4, 6, 7]"
524,6,0,[7]
74,18,1,"[2, 5, 6, 7]"
45,2,1,"[4, 7]"
462,13,0,"[2, 4, 5, 7]"
381,15,0,"[1, 7]"
161,16,1,"[2, 7]"
35,3,1,"[4, 7]"
347,5,1,"[2, 4, 7, 8]"
394,15,1,"[1, 7]"
288,10,1,"[2, 5, 7, 8]"
148,1,0,"[4, 6, 7]"
320,6,1,[7]
198,7,1,"[1, 2, 7]"
476,13,1,"[2, 4, 5, 7]"
11,1,1,"[4, 6, 7]"
218,3,0,"[4, 7]"
526,10,0,"[2, 5, 7, 8]"
475,5,0,"[2, 4, 7, 8]"
9,3,0,"[4, 7]"
424,18,0,"[2, 5, 6, 7]"
212,3,1,"[4, 7]"
396,7,1,"[1, 2, 7]"
499,13,0,"[2, 4, 5, 7]"
16,3,0,"[4, 7]"
203,9,0,[2]
80,2,0,"[4, 7]"
212,6,1,[7]
125,4,0,"[2, 3, 5, 7]"
361,5,1,"[2, 4, 7, 8]"
142,14,1,"[2, 7]"
86,9,0,[2]
501,2,1,"[4, 7]"
187,13,0,"[2, 4, 5, 7]"
284,14,1,"[2, 7]"
350,7,1,"[1, 2, 7]"
130,12,1,"[7, 8]"
390,2,0,"[4, 7]"
517,11,0,"[2, 5, 7]"
282,10,1,"[2, 5, 7, 8]"
464,5,1,"[2, 4, 7, 8]"
72,1,0,"[4, 6, 7]"
214,18,1,"[2, 5, 6, 7]"
161,15,1,"[1, 7]"
395,6,0,[7]
101,13,0,"[2, 4, 5, 7]"
300,1,1,"[4, 6, 7]"
391,5,1,"[2, 4, 7, 8]"
374,19,0,"[1, 2, 3, 5, 7]"
200,15,1,"[1, 7]"
521,17,0,"[2, 5, 7]"
54,12,1,"[7, 8]"
57,17,1,"[2, 5, 7]"
105,8,1,[7]
92,14,0,"[2, 7]"
225,6,1,[7]
91,7,1,"[1, 2, 7]"
483,17,0,"[2, 5, 7]"
353,18,0,"[2, 5, 6, 7]"
116,4,1,"[2, 3, 5, 7]"
288,7,1,"[1, 2, 7]"
215,8,0,[7]
223,4,1,"[2, 3, 5, 7]"
470,15,0,"[1, 7]"
11,7,1,"[1, 2, 7]"
356,16,1,"[2, 7]"
73,20,0,"[2, 3, 5, 7]"
397,8,1,[7]
319,18,1,"[2, 5, 6, 7]"
382,18,0,"[2, 5, 6, 7]"
307,4,0,"[2, 3, 5, 7]"
122,17,0,"[2, 5, 7]"
299,19,0,"[1, 2, 3, 5, 7]"
341,5,1,"[2, 4, 7, 8]"
441,15,0,"[1, 7]"
170,3,0,"[4, 7]"
23,2,1,"[4, 7]"
199,11,1,"[2, 5, 7]"
153,15,1,"[1, 7]"
411,2,0,"[4, 7]"
201,13,1,"[2, 4, 5, 7]"
240,2,1,"[4, 7]"
276,1,1,"[4, 6, 7]"
36,18,1,"[2, 5, 6, 7]"
405,16,1,"[2, 7]"
279,19,1,"[1, 2, 3, 5, 7]"
137,5,0,"[2, 4, 7, 8]"
12,14,0,"[2, 7]"
344,6,1,[7]
97,19,0,"[1, 2, 3, 5, 7]"
271,10,0,"[2, 5, 7, 8]"
457,18,1,"[2, 5, 6, 7]"
217,6,0,[7]
435,4,0,"[2, 3, 5, 7]"
138,7,1,"[1, 2, 7]"
496,13,0,"[2, 4, 5, 7]"
436,9,0,[2]
92,10,0,"[2, 5, 7, 8]"
528,17,0,"[2, 5, 7]"
408,10,0,"[2, 5, 7, 8]"
252,5,1,"[2, 4, 7, 8]"
513,10,1,"[2, 5, 7, 8]"
274,1,1,"[4, 6, 7]"
424,20,0,"[2, 3, 5, 7]"
526,19,0,"[1, 2, 3, 5, 7]"
10,3,0,"[4, 7]"
501,6,1,[7]
378,13,0,"[2, 4, 5, 7]"
381,18,0,"[2, 5, 6, 7]"
22,12,1,"[7, 8]"
36,8,0,[7]
148,19,0,"[1, 2, 3, 5, 7]"
90,1,1,"[4, 6, 7]"
21,13,1,"[2, 4, 5, 7]"
417,19,0,"[1, 2, 3, 5, 7]"
525,10,0,"[2, 5, 7, 8]"
242,16,1,"[2, 7]"
263,10,0,"[2, 5, 7, 8]"
453,20,1,"[2, 3, 5, 7]"
469,2,1,"[4, 7]"
147,5,1,"[2, 4, 7, 8]"
239,3,0,"[4, 7]"
415,7,0,"[1, 2, 7]"
10,20,0,"[2, 3, 5, 7]"
48,20,0,"[2, 3, 5, 7]"
